minutes,tags,accX_means1,accY_means1,accZ_means1,accX_medians1,accY_medians1,accZ_medians1,accX_maxes1,accY_maxes1,accZ_maxes1,accX_mins1,accY_mins1,accZ_mins1,accX_variances1,accY_variances1,accZ_variances1,accX_means5,accY_means5,accZ_means5,accX_medians5,accY_medians5,accZ_medians5,accX_maxes5,accY_maxes5,accZ_maxes5,accX_mins5,accY_mins5,accZ_mins5,accX_variances5,accY_variances5,accZ_variances5,accX_means10,accY_means10,accZ_means10,accX_medians10,accY_medians10,accZ_medians10,accX_maxes10,accY_maxes10,accZ_maxes10,accX_mins10,accY_mins10,accZ_mins10,accX_variances10,accY_variances10,accZ_variances10,accX_means20,accY_means20,accZ_means20,accX_medians20,accY_medians20,accZ_medians20,accX_maxes20,accY_maxes20,accZ_maxes20,accX_mins20,accY_mins20,accZ_mins20,accX_variances20,accY_variances20,accZ_variances20,accX_means30,accY_means30,accZ_means30,accX_medians30,accY_medians30,accZ_medians30,accX_maxes30,accY_maxes30,accZ_maxes30,accX_mins30,accY_mins30,accZ_mins30,accX_variances30,accY_variances30,accZ_variances30,tags
4.58 AM,1,9.79304095,-0.250099514,0.376292465,9.79426,-0.245395,0.313627,10.5939,0.213075,1.22578,9.15503,-1.41252,-0.497973,0.013655181,0.054365077,0.05681108,9.008716792,0.835443846,0.453398435,9.77032,-0.00957639,0.283701,16.1865,10.4407,13.383,-2.49944,-3.00938,-4.70919,5.333559873,7.151372965,2.118983383,3.91827585,0.503736717,1.7635845,9.56442,-0.268139,0.481214,16.1865,10.4407,15.509,-13.3567,-16.5528,-10.7639,56.71262762,13.2873883,7.684681337,1.476442144,3.603427088,2.218893647,-0.418967,3.980185,3.247595,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,43.19695108,21.92319714,11.83099524,1.476442144,3.603427088,2.218893647,-0.418967,3.980185,3.247595,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,43.19695108,21.92319714,11.83099524,
4.59 AM,1,9.79269745,-0.296604912,-0.145980167,9.79665,-0.25976,-0.162799,10.6106,0.533884,1.00313,8.50384,-2.12835,-1.52983,0.034091872,0.186133276,0.093029989,9.732766373,0.08219659,0.23264095,9.78947,-0.0598525,0.226242,16.1865,5.71232,4.7858,5.42263,-3.00938,-4.70919,0.139564021,1.072600378,0.382475114,4.907742862,-0.354325439,1.216956707,9.68892,-0.38545,0.306445,16.1865,10.4407,15.509,-13.3567,-16.5528,-10.7639,57.50130439,6.573231001,6.458553419,1.938456328,3.386758644,2.087511768,-0.169981,0.919334,1.706995,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,44.42778526,21.51365114,11.47232643,1.938456328,3.386758644,2.087511768,-0.169981,0.919334,1.706995,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,44.42778526,21.51365114,11.47232643,
5.00 AM,1,9.780159867,-0.548623697,-0.234446089,9.78468,-0.548249,-0.193922,10.4885,0.203498,0.813994,9.07603,-1.92486,-1.50589,0.031661186,0.053565859,0.100816892,9.77105176,-0.157068835,0.117035524,9.78947,-0.240607,0.126887,16.1865,4.74271,3.04529,6.39224,-2.14751,-2.40368,0.058040559,0.453944695,0.268069732,6.646751073,-0.186499112,0.68765738,9.73441,-0.34475,0.162799,16.1865,10.4407,15.509,-13.3567,-16.5528,-10.7639,41.00891302,5.850511168,4.852173486,2.351177567,3.179633258,1.96530346,0.04189675,0.457273,0.754141,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,45.15724593,21.15638963,11.14265359,2.351177567,3.179633258,1.96530346,0.04189675,0.457273,0.754141,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,45.15724593,21.15638963,11.14265359,
5.01 AM,1,9.789513817,-0.573925349,-0.236205774,9.79186,-0.513534,-0.234622,10.4071,-0.0837935,1.02707,9.10715,-1.60405,-1.03904,0.019148953,0.074201394,0.040940404,9.770331143,-0.224911216,0.022720003,9.78947,-0.342356,-0.0742171,16.1865,4.74271,3.04529,6.39224,-2.14751,-2.34382,0.059321626,0.481403848,0.263611196,8.390830903,0.082030586,0.20987751,9.75835,-0.320809,-0.0215469,16.1865,10.4407,15.509,-13.3567,-9.75116,-6.33479,18.45485725,4.756548164,2.95434332,2.723094379,2.991955327,1.855227998,0.670348,0.284898,0.517125,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,45.52846127,20.77151732,10.81778347,2.723094379,2.991955327,1.855227998,0.670348,0.284898,0.517125,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,45.52846127,20.77151732,10.81778347,
5.02 AM,1,9.813415183,-0.011587456,-0.146271441,9.81102,0.0071823,-0.179557,10.0624,0.337568,0.225045,9.55485,-0.383056,-0.474032,0.002859147,0.031301656,0.018351274,9.793765453,-0.336168186,-0.077322201,9.79665,-0.323203,-0.14604,10.6106,0.533884,1.22578,8.50384,-2.12835,-1.52983,0.020401461,0.123111759,0.115023145,9.385554998,0.180749645,0.006264976,9.77511,-0.250183,-0.0790053,16.1865,10.4407,13.383,-2.49944,-3.00938,-6.33479,2.835152665,4.141965555,1.452825433,3.378708368,2.570888617,2.05120135,6.5299,0.117311,0.517125,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,45.78868287,19.57715087,9.22256823,3.060728703,2.84892948,1.759918501,1.68545,0.189134,0.39742,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,45.64051419,20.19301586,10.4852028,
5.03 AM,1,9.802210617,-0.059190089,-0.257772631,9.807425,0.04668495,-0.203498,10.8429,1.65193,0.909757,8.85098,-2.56647,-1.79797,0.032684185,0.164575037,0.097373467,9.795599387,-0.297986301,-0.204135221,9.79905,-0.284898,-0.19871,10.8429,1.65193,1.02707,8.50384,-2.56647,-1.79797,0.024218058,0.157557704,0.072413299,9.402158089,0.268728773,0.124631607,9.78468,-0.174769,-0.0526702,16.1865,10.4407,13.383,-2.49944,-3.00938,-4.70919,2.83368502,3.975631309,1.203785968,4.02531295,2.130325153,2.168755385,9.49021,0.0430938,0.495578,16.1865,11.3289,15.509,-13.3567,-16.5528,-10.7639,45.23828106,17.80801716,8.2020225,3.367159699,2.716742227,1.668205268,6.5299,0.167587,0.323203,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,45.53933007,19.64957505,10.1896664,
5.04 AM,1,9.589331233,-1.922134103,-0.508482683,9.63146,-1.794375,-0.4022085,10.6011,-0.538672,0.787659,8.44159,-4.1777,-2.19778,0.038321198,0.196567692,0.145470808,9.754926143,-0.623092139,-0.276635724,9.78229,-0.423755,-0.227439,10.8429,1.65193,1.02707,8.44159,-4.1777,-2.19778,0.031917236,0.581521617,0.095494213,9.743846258,-0.270447774,-0.021997387,9.78468,-0.243001,-0.106537,16.1865,5.71232,4.7858,5.42263,-4.1777,-4.70919,0.085863392,0.951419046,0.303825346,4.692551864,1.665453613,1.885950282,9.6147,-0.10534,0.313627,16.1865,11.3289,15.509,-13.3567,-16.5528,-10.7639,43.27775221,17.03775132,8.01124688,3.637688896,2.515051952,1.573566661,9.157425,0.10534,0.258563,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,45.17111836,19.6987294,9.950004494,
5.05 AM,1,9.3133112,-0.70934352,-1.867205424,9.59076,-0.9145455,-0.597328,11.3432,1.75487,1.69502,7.41692,-3.79465,-8.97308,0.33667873,0.758158096,5.053059479,9.66155641,-0.655236104,-0.603187591,9.76313,-0.378268,-0.25138,11.3432,1.75487,1.69502,7.41692,-4.1777,-8.97308,0.123080241,0.72178558,1.48493301,9.716304085,-0.406152469,-0.243076034,9.77989,-0.29208,-0.153222,16.1865,4.74271,3.04529,6.39224,-4.1777,-8.97308,0.093557708,0.649907794,1.006181705,5.259909165,1.263368518,1.506748584,9.64582,-0.189134,0.195119,16.1865,11.3289,15.509,-13.3567,-16.5528,-10.7639,41.65369335,15.46527676,7.978164681,3.874173159,2.380702141,1.430201158,9.25798,0.0694289,0.208287,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,44.58928726,19.32468598,10.21869947,
5.06 AM,1,9.593788183,-1.8473266,-0.51640318,9.63625,-1.79079,-0.493184,12.8348,0.514731,1.66629,3.29667,-6.30366,-4.68286,0.16020675,0.329566492,0.165398684,9.622411283,-0.909916354,-0.659227072,9.71765,-0.992354,-0.316021,12.8348,1.75487,1.69502,3.29667,-6.30366,-8.97308,0.147403347,0.990890233,1.481255418,9.696371213,-0.567413785,-0.318253534,9.76792,-0.380662,-0.205893,16.1865,4.74271,3.04529,3.29667,-6.30366,-8.97308,0.108832558,0.85345505,0.988696261,5.827117653,0.786719002,1.203070922,9.66977,-0.293277,0.0622466,16.1865,10.4407,15.509,-13.3567,-16.5528,-10.7639,39.73872321,13.62180382,7.188737202,4.10295776,2.211580991,1.352336984,9.4136,0.0023941,0.141252,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,44.06834149,19.25132832,9.96207535,
5.07 AM,1,9.567213433,-2.016589133,-0.295579398,9.60034,-1.98231,-0.244198,11.1757,-0.773294,1.36464,7.85264,-4.23995,-3.05008,0.07035588,0.277620235,0.263455643,9.573170933,-1.310916689,-0.689088663,9.65779,-1.53941,-0.380662,12.8348,1.75487,1.69502,3.29667,-6.30366,-8.97308,0.151790944,0.962898646,1.503207808,9.683468193,-0.823542437,-0.383205432,9.75236,-0.550643,-0.229833,12.8348,1.75487,1.69502,3.29667,-6.30366,-8.97308,0.098261688,0.780538864,0.902680027,6.311582677,0.258859329,0.943768482,9.68174,-0.421361,-0.02274395,16.1865,10.4407,15.509,-13.3567,-16.5528,-10.7639,38.41536821,10.73700492,6.540220173,4.31312144,2.048959063,1.288955585,9.46507,-0.0598525,0.100552,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,43.48033058,19.1827176,9.68948156,
5.08 AM,1,9.624045517,-1.653528288,0.346110875,9.66019,-1.507085,0.311233,11.0679,-0.632042,1.36942,8.52539,-3.48581,-2.74364,0.041142075,0.294978539,0.262267483,9.537537913,-1.629784329,-0.568311962,9.62906,-1.69263,-0.331583,12.8348,1.75487,1.69502,3.29667,-6.30366,-8.97308,0.142238619,0.59741542,1.698720513,9.66656865,-0.963885315,-0.386223591,9.72962,-0.805614,-0.237016,12.8348,1.75487,1.69502,3.29667,-6.30366,-8.97308,0.099877269,0.820908059,0.91872308,6.79242225,-0.230074299,0.688680454,9.69371,-0.562613,-0.047882,16.1865,10.4407,15.509,-13.3567,-16.5528,-10.7639,36.66696998,7.592626787,5.457120916,4.509822332,1.911829902,1.254035411,9.51654,-0.13407,0.114917,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,42.877444,18.97208629,9.372030366,
5.09 AM,1,9.690860833,-1.19218146,0.484322134,9.69371,-1.122835,0.459667,11.7095,0.723018,1.34548,7.65633,-4.94381,-2.60957,0.051591566,0.182030493,0.357980671,9.557843833,-1.4837938,-0.369750999,9.64822,-1.46519,-0.177163,12.8348,1.75487,1.69502,3.29667,-6.30366,-8.97308,0.148645436,0.594400322,1.922687829,9.656384988,-1.05344297,-0.323193361,9.71525,-1.064175,-0.220257,12.8348,1.75487,1.69502,3.29667,-6.30366,-8.97308,0.099991695,0.773162807,1.011258634,7.282063925,-0.703884205,0.446881673,9.706875,-0.725412,-0.0646407,16.1865,10.4407,15.509,-13.3567,-16.5528,-10.7639,34.43804855,3.795388234,4.327921584,4.694859421,1.800972353,1.226545651,9.55006,-0.189134,0.148434,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,42.27239483,18.63282656,9.070503566,
5.10 AM,1,9.753817517,-0.697600471,0.194460629,9.76074,-0.707456,0.3244,11.8843,0.39742,1.01749,7.11047,-4.41232,-3.55284,0.045408032,0.261224236,0.236680958,9.645945097,-1.481445191,0.042582212,9.67695,-1.40773,0.095764,12.8348,0.723018,1.66629,3.29667,-6.30366,-4.68286,0.078351359,0.498673377,0.404586449,9.653750753,-1.068340647,-0.280302689,9.71286,-1.12044,-0.193922,12.8348,1.75487,1.69502,3.29667,-6.30366,-8.97308,0.100776729,0.780884842,1.049014389,8.150250913,-0.62741988,0.203677345,9.72243,-0.648801,-0.0742171,16.1865,10.4407,15.509,-13.3567,-16.5528,-10.7639,22.81535664,3.510109128,3.184830611,4.869306252,1.71481467,1.190956512,9.58118,-0.222651,0.174769,16.1865,11.8652,15.509,-13.3567,-16.5528,-10.7639,41.66837935,18.20717114,8.801353424,
